scenario_id,scenario_name,current_query,target_query,is_expected,rank,training_course_id,course_name,level,major,sub,hours,method,confidence_score,confidence_grade,final_score,reasons,direct_unit_evidence,sibling_scope_evidence,goal_direct_hits,goal_token_hits,goal_element_hits,goal_unit_core_hits,training_goal_ksa_score,gap_ksa_score,support_score,penalty_score
54,auto_non_hr_04_03_01_01_024,개인보유역량 분석,경력지도 설계,True,1,815,경력지도 설계,5,교육·자연·사회과학,경력지도,45,원격훈련집체훈련현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_qualification_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,0,38,0,0.32,0.0,0.2,0.0
55,auto_non_hr_05_01_02_01_025,디자인 도면 서식 작성,3D 모델링,True,1,881,3D 모델링,2,법률·경찰·소방·교도·국방,지식재산관리,50,원격훈련집체훈련,1.0,high,1.0,classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_qualification_signal;target_support_course_hint;training_goal_ksa_coverage;transition_unit_link,True,True,0,2,0,0,0.0473,0.0,0.2,0.0
56,auto_non_hr_05_01_02_01_026,3D 모델링,디자인 도면 서식 작성,True,1,882,디자인 도면 서식 작성,2,법률·경찰·소방·교도·국방,지식재산관리,45,원격훈련집체훈련,1.0,high,1.0,classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_qualification_signal;target_support_course_hint;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,0,10,0,0.1278,0.0,0.2,0.0
56,auto_non_hr_05_01_02_01_026,3D 모델링,디자인 도면 서식 작성,False,2,879,디자인 도면 작성,2,법률·경찰·소방·교도·국방,지식재산관리,90,원격훈련집체훈련,0.406,low,0.4057,classification_match;delivery_fit;level_fit;source_ksa_concept_overlap;target_job_base_signal;target_qualification_signal;target_support_course_hint;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,0,5,0,0.0639,0.0,0.035,0.0
57,auto_non_hr_05_01_02_01_027,3D 모델링,디자인 도면 작성,True,1,879,디자인 도면 작성,2,법률·경찰·소방·교도·국방,지식재산관리,90,원격훈련집체훈련,1.0,high,1.0,classification_match;delivery_fit;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_job_base_signal;target_qualification_signal;target_support_course_hint;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,0,15,0,0.1916,0.0,0.2,0.0
58,auto_non_hr_05_01_02_02_028,지식재산 거래 사후 관리,지식재산 거래 조건 협상,True,1,893,지식재산 거래 조건 협상,6,법률·경찰·소방·교도·국방,지식재산평가·거래,60,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.1139,0.0189,0.2,-0.035
59,auto_non_hr_05_01_02_02_029,지식재산 거래 사후 관리,지식재산 권리성 평가,True,1,889,지식재산 권리성 평가,6,법률·경찰·소방·교도·국방,지식재산평가·거래,80,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_job_base_signal;target_support_course_hint;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.0759,0.0,0.2,-0.035
60,auto_non_hr_05_01_02_02_030,지식재산 거래 사후 관리,지식재산 기술성 평가,True,1,888,지식재산 기술성 평가,6,법률·경찰·소방·교도·국방,지식재산평가·거래,80,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.0759,0.0159,0.2,-0.035
61,auto_non_hr_05_01_02_03_031,지식재산 정보검색,디자인 맵 검토,True,1,903,디자인 맵 검토,3,법률·경찰·소방·교도·국방,지식재산정보조사분석,30,원격훈련집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_job_base_signal;target_qualification_signal;target_support_course_hint;time_depth_fit;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,12,0.0617,0.0024,0.2,-0.035
61,auto_non_hr_05_01_02_03_031,지식재산 정보검색,디자인 맵 검토,False,2,896,지식재산 정보검색,4,법률·경찰·소방·교도·국방,지식재산정보조사분석,50,원격훈련집체훈련현장실습,0.323,low,0.3233,classification_match;current_scope_support_bridge;delivery_fit;level_fit;source_ksa_concept_overlap;target_job_base_signal;target_qualification_signal;target_support_course_hint;time_efficiency;transition_unit_link;unit_element_coverage,True,True,0,0,0,0,0.0,0.0,0.045,-0.04
62,auto_non_hr_05_01_02_03_032,디자인 맵 검토,지식재산 정보검색,True,1,896,지식재산 정보검색,4,법률·경찰·소방·교도·국방,지식재산정보조사분석,50,원격훈련집체훈련현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;gap_qualification_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;training_goal_ksa_coverage;transition_unit_link,True,True,0,3,0,0,0.0671,0.0047,0.2,0.0
62,auto_non_hr_05_01_02_03_032,디자인 맵 검토,지식재산 정보검색,False,2,897,지식재산 유효자료 선별,5,법률·경찰·소방·교도·국방,지식재산정보조사분석,20,원격훈련집체훈련현장실습,0.572,medium,0.5716,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;gap_qualification_bridge;level_fit;practice_delivery_fit;source_ksa_concept_overlap;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,2,5,0,0.1068,0.0024,0.045,0.0
63,auto_non_hr_06_01_01_01_033,의료기기 기술검수,의료기기 구매관리,True,1,1065,의료기기 구매관리,5,보건·의료,의료기기관리,40,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_job_base_signal;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,10,48,0,0.32,0.005,0.2,0.0
63,auto_non_hr_06_01_01_01_033,의료기기 기술검수,의료기기 구매관리,False,2,1064,의료기기 관리업무 기획,7,보건·의료,의료기기관리,70,집체훈련,0.554,medium,0.5541,classification_match;delivery_fit;gap_ksa_concept_coverage;practice_delivery_fit;source_ksa_concept_overlap;target_job_base_signal;target_support_course_hint;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,1,15,0,0.2124,0.0262,0.03,0.0
64,auto_non_hr_06_01_01_01_034,의료기기 구매관리,의료기기 기술검수,True,1,1071,의료기기 기술검수,5,보건·의료,의료기기관리,50,집체훈련현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,4,15,0,0.32,0.0269,0.2,0.0
64,auto_non_hr_06_01_01_01_034,의료기기 구매관리,의료기기 기술검수,False,2,1065,의료기기 구매관리,5,보건·의료,의료기기관리,40,집체훈련,0.364,low,0.3637,classification_match;current_scope_support_bridge;delivery_fit;level_fit;source_ksa_concept_overlap;target_job_base_signal;target_support_course_hint;time_depth_fit;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,1,3,0,0.0472,0.0,0.045,-0.04
65,auto_non_hr_06_01_01_01_035,의료기기 구매관리,의료기기 기술관리,True,1,1068,의료기기 기술관리,5,보건·의료,의료기기관리,80,원격훈련집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,7,69,0,0.32,0.0,0.2,0.0
66,auto_non_hr_06_01_01_08_036,물품전달,물품세척,True,1,1079,물품세척,2,보건·의료,요양지원,45,집체훈련현장견학현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,0,17,0,0.2979,0.0165,0.2,0.0
66,auto_non_hr_06_01_01_08_036,물품전달,물품세척,False,2,1080,오염물처리,2,보건·의료,요양지원,45,집체훈련현장견학현장실습,0.336,low,0.3359,classification_match;delivery_fit;gap_job_base_bridge;level_fit;source_ksa_concept_overlap;target_support_course_hint;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,0,1,0,0.0124,0.0,0.035,0.0
67,auto_non_hr_06_01_01_08_037,물품세척,물품전달,True,1,1075,물품전달,2,보건·의료,요양지원,30,집체훈련현장견학현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,0,7,0,0.0869,0.0,0.2,0.0
68,auto_non_hr_06_01_01_08_038,물품세척,사고예방지원,True,1,1081,사고예방지원,2,보건·의료,요양지원,40,집체훈련현장견학현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,3,7,0,0.1415,0.0,0.2,0.0
69,auto_non_hr_06_01_01_09_039,다리 보조기 제작,의지・보조기 고객 상담,True,1,1084,의지・보조기 고객 상담,4,보건·의료,의지보조기제작·관리,140,집체훈련현장실습,1.0,high,1.0,classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.0759,0.0,0.2,-0.035
70,auto_non_hr_06_01_01_09_040,다리 의지 제작,의지・보조기 고객 평가,True,1,1085,의지・보조기 고객 평가,5,보건·의료,의지보조기제작·관리,140,집체훈련현장견학현장실습,1.0,high,1.0,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,1,9,0,0.1316,0.0038,0.2,0.0
71,auto_non_hr_07_01_01_01_041,지역 주민 조직화,지역사회 자원 관리,True,1,1174,지역사회 자원 관리,3,사회복지·종교,지역사회복지개발,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,5,14,0,0.2303,0.0,0.2,0.0
72,auto_non_hr_07_01_01_01_042,지역사회 네트워크,지역 주민 조직화,True,1,1173,지역 주민 조직화,4,사회복지·종교,지역사회복지개발,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,3,9,0,0.1693,0.0,0.2,0.0
72,auto_non_hr_07_01_01_01_042,지역사회 네트워크,지역 주민 조직화,False,2,1172,지역사회 네트워크,4,사회복지·종교,지역사회복지개발,8,집체훈련,0.384,low,0.3841,classification_match;current_scope_support_bridge;delivery_fit;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;source_ksa_concept_overlap;target_job_base_signal;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,2,1,0,0.0571,0.0255,0.045,-0.04
73,auto_non_hr_07_01_01_01_043,지역 주민 조직화,지역사회 네트워크,True,1,1172,지역사회 네트워크,4,사회복지·종교,지역사회복지개발,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,7,16,0,0.32,0.0274,0.2,0.0
73,auto_non_hr_07_01_01_01_043,지역 주민 조직화,지역사회 네트워크,False,2,1173,지역 주민 조직화,4,사회복지·종교,지역사회복지개발,8,집체훈련,0.299,low,0.2989,classification_match;current_scope_support_bridge;delivery_fit;level_fit;source_ksa_concept_overlap;target_job_base_signal;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,1,0,0,0.0224,0.0,0.045,-0.04
74,auto_non_hr_07_01_01_02_044,사회복지조직 교육·훈련,사회복지조직 재무관리,True,1,1180,사회복지조직 재무관리,4,사회복지·종교,사회복지조직운영,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.0759,0.0,0.2,-0.035
74,auto_non_hr_07_01_01_02_044,사회복지조직 교육·훈련,사회복지조직 재무관리,False,2,1177,사회복지조직 운영기획,7,사회복지·종교,사회복지조직운영,8,집체훈련,0.364,low,0.3645,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;source_ksa_concept_overlap;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,2,0,0,0.0447,0.0509,0.03,0.0
75,auto_non_hr_07_01_01_02_045,사회복지조직 정보자원관리,사회복지조직 교육·훈련,True,1,1179,사회복지조직 교육·훈련,5,사회복지·종교,사회복지조직운영,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.07,0.0,0.2,-0.035
75,auto_non_hr_07_01_01_02_045,사회복지조직 정보자원관리,사회복지조직 교육·훈련,False,2,1202,사회복지프로그램 점검,5,사회복지·종교,사회복지프로그램운영,8,집체훈련,0.412,low,0.4116,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;source_ksa_concept_overlap;time_depth_risk;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,False,0,0,6,0,0.0745,0.0189,0.0,0.0
76,auto_non_hr_07_01_01_02_046,사회복지조직 교육·훈련,사회복지조직 정보자원관리,True,1,1181,사회복지조직 정보자원관리,5,사회복지·종교,사회복지조직운영,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,1,15,0,0.2166,0.0,0.2,0.0
77,auto_non_hr_07_01_01_03_047,대상자 발굴조사,사회복지프로그램 전산운용,True,1,1196,사회복지프로그램 전산운용,3,사회복지·종교,공공복지,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.0997,0.0283,0.2,-0.035
77,auto_non_hr_07_01_01_03_047,대상자 발굴조사,사회복지프로그램 전산운용,False,2,1195,복지특이민원관리,6,사회복지·종교,공공복지,8,집체훈련,0.289,low,0.2887,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;source_ksa_concept_overlap;target_support_course_hint;time_depth_risk;time_efficiency;transition_unit_link;unit_element_coverage,True,True,0,0,0,0,0.0,0.0071,0.03,0.0
78,auto_non_hr_07_01_01_03_048,복지대상자 지원,대상자 발굴조사,True,1,1190,대상자 발굴조사,4,사회복지·종교,공공복지,8,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,0,16,0,0.1986,0.0495,0.2,0.0
78,auto_non_hr_07_01_01_03_048,복지대상자 지원,대상자 발굴조사,False,2,1193,자격변동관리,4,사회복지·종교,공공복지,8,집체훈련,0.352,low,0.3521,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;source_ksa_concept_overlap;target_support_course_hint;time_depth_risk;time_efficiency;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,1,0,0,0.0224,0.0047,0.045,0.0
79,auto_non_hr_08_01_01_01_049,문화예술 실행 위기관리,문화예술 장소계획 수립,True,1,1407,문화예술 장소계획 수립,3,문화·예술·디자인·방송,문화·예술기획,30,집체훈련현장견학,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;training_goal_ksa_coverage;transition_unit_link,True,True,0,3,0,0,0.0722,0.0,0.2,0.0
80,auto_non_hr_08_01_01_01_050,문화예술 인력구성,문화예술 실행 위기관리,True,1,1411,문화예술 실행 위기관리,4,문화·예술·디자인·방송,문화·예술기획,30,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,8,12,0,0.2559,0.0,0.2,0.0
81,auto_non_hr_08_01_01_01_051,문화예술 실행 위기관리,문화예술 인력구성,True,1,1408,문화예술 인력구성,4,문화·예술·디자인·방송,문화·예술기획,75,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;training_goal_ksa_coverage;transition_unit_link,True,True,0,2,0,0,0.0671,0.0208,0.2,0.0
82,auto_non_hr_08_01_01_02_052,문화 정보 기획,지원 사업 운영,True,1,1418,지원 사업 운영,4,문화·예술·디자인·방송,문화·예술행정,30,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;training_goal_ksa_coverage;training_goal_unit_core_ksa_coverage;transition_unit_link;weak_unit_core_only_goal_coverage,True,True,0,0,0,16,0.0949,0.0212,0.2,-0.035
83,auto_non_hr_08_01_01_02_053,문화예술 인력 지원,문화 정보 기획,True,1,1414,문화 정보 기획,5,문화·예술·디자인·방송,문화·예술행정,30,원격훈련집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;training_goal_ksa_coverage;transition_unit_link,True,True,0,2,0,0,0.0894,0.0226,0.2,0.0
84,auto_non_hr_08_01_01_02_054,문화 정보 기획,문화예술 인력 지원,True,1,1419,문화예술 인력 지원,5,문화·예술·디자인·방송,문화·예술행정,30,원격훈련집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,8,22,0,0.32,0.0,0.2,0.0
85,auto_non_hr_08_01_01_03_055,문화예술 고객관리,문화예술 경영지원관리,True,1,1429,문화예술 경영지원관리,3,문화·예술·디자인·방송,문화·예술경영,20,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,4,9,0,0.1515,0.0,0.2,0.0
86,auto_non_hr_08_01_01_03_056,문화예술 마케팅 실행,문화예술 고객관리,True,1,1428,문화예술 고객관리,4,문화·예술·디자인·방송,문화·예술경영,20,집체훈련현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_job_base_signal;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,12,9,0,0.2957,0.0,0.2,0.0
87,auto_non_hr_09_01_01_01_057,운행 전후 차량 점검,비상상황대처,True,1,2237,비상상황대처,2,운전·운송,여객운송,20,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_ksa_coverage;transition_unit_link,True,True,0,1,0,0,0.0224,0.0,0.2,0.0
88,auto_non_hr_09_01_01_01_058,비상상황대처,운행 전후 차량 점검,True,1,2234,운행 전후 차량 점검,2,운전·운송,여객운송,20,집체훈련,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_ksa_coverage;transition_unit_link,True,True,0,3,0,0,0.0615,0.0,0.2,0.0
88,auto_non_hr_09_01_01_01_058,비상상황대처,운행 전후 차량 점검,False,2,2235,승객 승ㆍ하차지원,3,운전·운송,여객운송,20,집체훈련현장실습,0.43,low,0.4302,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;source_ksa_concept_overlap;target_support_course_hint;time_depth_fit;time_efficiency;transition_unit_link;unit_element_coverage,True,True,0,0,0,0,0.0,0.0354,0.035,0.0
89,auto_non_hr_09_01_01_01_059,운행결과보고,승객 승ㆍ하차지원,True,1,2235,승객 승ㆍ하차지원,3,운전·운송,여객운송,20,집체훈련현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_ksa_coverage;transition_unit_link,True,True,0,2,0,0,0.0498,0.0,0.2,0.0
90,auto_non_hr_09_01_01_02_060,화물자동차운전준비,화물자동차운전,True,1,2247,화물자동차운전,2,운전·운송,화물운송,24,집체훈련현장실습,1.0,high,1.0,career_path_unit_link;classification_match;delivery_fit;gap_job_base_bridge;level_fit;practice_delivery_fit;query_text_match;resolved_scope_unit_link;source_element_coverage;source_ksa_concept_overlap;source_unit_link;target_support_course_hint;time_depth_fit;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link,True,True,0,3,11,0,0.1948,0.0,0.2,0.0
90,auto_non_hr_09_01_01_02_060,화물자동차운전준비,화물자동차운전,False,2,2248,사고·장애상황대처,3,운전·운송,화물운송,36,집체훈련현장실습,0.604,medium,0.6036,classification_match;delivery_fit;gap_job_base_bridge;gap_ksa_concept_coverage;level_fit;practice_delivery_fit;source_ksa_concept_overlap;target_support_course_hint;time_efficiency;training_goal_element_implied_ksa_coverage;training_goal_ksa_coverage;transition_unit_link;unit_element_coverage,True,True,0,5,13,0,0.2136,0.0479,0.035,0.0
